*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
21.030445	14.610838	-1.769514	18.000032	664.129011	599.000000
21.034678	14.582700	-1.769888	18.000032	662.850009	599.500000
21.041027	14.568110	-1.769888	18.000032	662.186822	600.000000
21.045259	14.537888	-1.769514	18.000032	660.813079	600.500000
21.049492	14.594164	-1.769888	18.000032	663.371084	601.000000
21.053725	14.617091	-1.769888	18.000032	664.413234	601.500000
21.057958	14.575405	-1.769888	18.000032	662.518415	602.000000
21.066423	14.621260	-1.769701	18.000032	664.602715	602.500000
21.070656	14.575405	-1.769888	18.000032	662.518415	603.000000
21.072772	14.521213	-1.769888	18.000032	660.055152	603.500000
21.079121	14.692126	-1.769888	18.000032	667.823906	604.000000
21.085470	14.629597	-1.769888	18.000032	664.981679	604.500000
21.091820	14.619175	-1.769701	18.000032	664.507974	605.000000
21.096052	14.571237	-1.769888	18.000032	662.328934	605.500000
21.100285	14.659819	-1.769701	18.000032	666.355422	606.000000
21.104518	14.635850	-1.769888	18.000032	665.265902	606.500000
21.108751	14.592080	-1.769514	18.000032	663.276343	607.000000
21.115100	14.642103	-1.770075	18.000032	665.550124	607.500000
21.121449	14.627513	-1.769701	18.000032	664.886938	608.000000
21.125682	14.622302	-1.769888	18.000032	664.650086	608.500000
21.132031	14.669199	-1.769888	18.000032	666.781756	609.000000
21.134147	14.642103	-1.769888	18.000032	665.550124	609.500000
21.140496	14.615007	-1.769888	18.000032	664.318493	610.000000
21.146845	14.577489	-1.769888	18.000032	662.613156	610.500000
21.151078	14.667114	-1.769888	18.000032	666.687015	611.000000
21.155311	14.659819	-1.769888	18.000032	666.355422	611.500000
21.161660	14.652524	-1.769514	18.000032	666.023829	612.000000
21.163776	14.675452	-1.769327	18.000032	667.065979	612.500000
21.170125	14.640018	-1.769701	18.000032	665.455384	613.000000
21.174358	14.615007	-1.769514	18.000032	664.318493	613.500000
21.180707	14.570194	-1.769514	18.000032	662.281563	614.000000
21.184940	14.692126	-1.769888	18.000032	667.823906	614.500000
21.191289	14.682747	-1.770262	18.000032	667.397572	615.000000
21.195522	14.652524	-1.769888	18.000032	666.023829	615.500000
21.199755	14.666072	-1.769701	18.000032	666.639645	616.000000
21.201871	14.548309	-1.769888	18.000032	661.286784	616.500000
21.214569	14.539972	-1.769514	18.000032	660.907820	617.000000
21.214569	14.514960	-1.769701	18.000032	659.770929	617.500000
21.220918	14.730685	-1.769514	18.000032	669.576613	618.000000
21.225151	14.679620	-1.769701	18.000032	667.255461	618.500000
21.227267	14.654609	-1.769888	18.000032	666.118570	619.000000
21.233616	14.702547	-1.769514	18.000032	668.297611	619.500000
21.239966	14.700463	-1.769140	18.000032	668.202870	620.000000
21.244198	14.631681	-1.769888	18.000032	665.076420	620.500000
21.250547	14.706716	-1.769701	18.000032	668.487092	621.000000
21.256897	14.647313	-1.769701	18.000032	665.786977	621.500000
21.261129	14.692126	-1.769514	18.000032	667.823906	622.000000
21.265362	14.663988	-1.769888	18.000032	666.544904	622.500000
21.269595	14.711927	-1.769514	18.000032	668.723945	623.000000
21.273828	14.692126	-1.769701	18.000032	667.823906	623.500000
21.282293	14.599375	-1.769327	18.000032	663.607936	624.000000
21.286526	14.725475	-1.769888	18.000032	669.339761	624.500000
21.290758	14.696295	-1.769701	18.000032	668.013388	625.000000
21.294991	14.715053	-1.769514	18.000032	668.866056	625.500000
21.301340	14.740065	-1.769701	18.000032	670.002947	626.000000
21.305573	14.692126	-1.769888	18.000032	667.823906	626.500000
21.309806	14.705674	-1.769888	18.000032	668.439722	627.000000
21.311922	14.620218	-1.769888	18.000032	664.555345	627.500000
21.320388	14.751528	-1.769701	18.000032	670.524022	628.000000
21.326737	14.729643	-1.769888	18.000032	669.529242	628.500000
21.328853	14.725475	-1.770075	18.000032	669.339761	629.000000
21.335202	14.729643	-1.769888	18.000032	669.529242	629.500000
21.339435	14.725475	-1.769514	18.000032	669.339761	630.000000
21.341551	14.617091	-1.769888	18.000032	664.413234	630.500000
21.350017	14.631681	-1.769888	18.000032	665.076420	631.000000
21.358482	14.750486	-1.769701	18.000032	670.476651	631.500000
21.360599	14.746318	-1.769701	18.000032	670.287170	632.000000
21.364831	14.667114	-1.769701	18.000032	666.687015	632.500000
21.371181	14.734854	-1.769888	18.000032	669.766095	633.000000
21.375413	14.721306	-1.769701	18.000032	669.150279	633.500000
21.379646	14.708800	-1.769514	18.000032	668.581833	634.000000
21.385995	14.773414	-1.769888	18.000032	671.518801	634.500000
21.388112	14.752571	-1.769888	18.000032	670.571392	635.000000
21.394461	14.754655	-1.769701	18.000032	670.666133	635.500000
21.400810	14.715053	-1.769701	18.000032	668.866056	636.000000
21.405043	14.758824	-1.769888	18.000032	670.855615	636.500000
21.409275	14.735896	-1.769701	18.000032	669.813465	637.000000
21.417741	14.679620	-1.769514	18.000032	667.255461	637.500000
21.421974	14.786962	-1.769888	18.000032	672.134617	638.000000
21.426206	14.748402	-1.769701	18.000032	670.381911	638.500000
21.428323	14.760908	-1.769888	18.000032	670.950356	639.000000
21.434672	14.792172	-1.769514	18.000032	672.371470	639.500000
21.441021	14.761950	-1.769888	18.000032	670.997726	640.000000
21.445254	14.771329	-1.769888	18.000032	671.424061	640.500000
21.451603	14.718180	-1.769514	18.000032	669.008167	641.000000
21.455835	14.792172	-1.769888	18.000032	672.371470	641.500000
21.460068	14.772371	-1.769701	18.000032	671.471431	642.000000
21.468534	14.771329	-1.769888	18.000032	671.424061	642.500000
21.472766	14.800510	-1.769514	18.000032	672.750433	643.000000
21.474883	14.761950	-1.769327	18.000032	670.997726	643.500000
21.474883	14.630639	-1.769701	18.000032	665.029049	644.000000
21.485465	14.605627	-1.769888	18.000032	663.892159	644.500000
21.491814	14.845322	-1.769888	18.000032	674.787363	645.000000
21.496047	14.784877	-1.769514	18.000032	672.039876	645.500000
21.502396	14.744233	-1.769888	18.000032	670.192429	646.000000
21.504512	14.798425	-1.769514	18.000032	672.655692	646.500000
21.510861	14.796341	-1.769888	18.000032	672.560951	647.000000
21.515094	14.758824	-1.769888	18.000032	670.855615	647.500000
21.519327	14.844280	-1.769888	18.000032	674.739992	648.000000
21.523559	14.792172	-1.769701	18.000032	672.371470	648.500000
21.529908	14.788004	-1.769888	18.000032	672.181988	649.000000
21.536258	14.767161	-1.769701	18.000032	671.234579	649.500000
21.538374	14.802594	-1.769701	18.000032	672.845174	650.000000
21.544723	14.831774	-1.769701	18.000032	674.171547	650.500000
21.548956	14.742149	-1.769701	18.000032	670.097688	651.000000
21.557421	14.835943	-1.769888	18.000032	674.361029	651.500000
21.561654	14.801552	-1.769888	18.000032	672.797804	652.000000
21.563770	14.814057	-1.769888	18.000032	673.366249	652.500000
21.570119	14.795299	-1.769514	18.000032	672.513581	653.000000
21.574352	14.848448	-1.769701	18.000032	674.929474	653.500000
21.578585	14.844280	-1.769888	18.000032	674.739992	654.000000
21.582818	14.762992	-1.769888	18.000032	671.045097	654.500000
21.589167	14.838027	-1.769888	18.000032	674.455770	655.000000
21.595516	14.821353	-1.769514	18.000032	673.697842	655.500000
21.601865	14.831774	-1.769701	18.000032	674.171547	656.000000
21.606098	14.844280	-1.769888	18.000032	674.739992	656.500000
21.610331	14.818226	-1.769888	18.000032	673.555731	657.000000
21.620912	14.768203	-1.769701	18.000032	671.281949	657.500000
21.620912	14.737981	-1.769514	18.000032	669.908206	658.000000
21.627262	14.880755	-1.769514	18.000032	676.397958	658.500000
21.631494	14.866165	-1.769888	18.000032	675.734772	659.000000
21.637843	14.806762	-1.769701	18.000032	673.034656	659.500000
21.642076	14.850533	-1.769514	18.000032	675.024215	660.000000
21.646309	14.822395	-1.769888	18.000032	673.745213	660.500000
21.648425	14.794257	-1.769701	18.000032	672.466211	661.000000
21.654774	14.785919	-1.769888	18.000032	672.087247	661.500000
21.659007	14.865123	-1.769701	18.000032	675.687401	662.000000
21.663240	14.845322	-1.769514	18.000032	674.787363	662.500000
21.671705	14.838027	-1.769888	18.000032	674.455770	663.000000
21.675938	14.872418	-1.769514	18.000032	676.018994	663.500000
21.680171	14.838027	-1.769888	18.000032	674.455770	664.000000
21.682287	14.806762	-1.769888	18.000032	673.034656	664.500000
21.690753	14.914104	-1.769701	18.000032	677.913813	665.000000
21.694985	14.842196	-1.769701	18.000032	674.645251	665.500000
21.701335	14.868249	-1.769888	18.000032	675.829513	666.000000
21.703451	14.840111	-1.769514	18.000032	674.550510	666.500000
21.709800	14.892219	-1.769888	18.000032	676.919033	667.000000
21.714033	14.894303	-1.769888	18.000032	677.013774	667.500000
21.722498	14.815100	-1.769888	18.000032	673.413620	668.000000
21.724615	14.898472	-1.769327	18.000032	677.203256	668.500000
21.728847	14.844280	-1.769888	18.000032	674.739992	669.000000
21.735196	14.900556	-1.769514	18.000032	677.297997	669.500000
21.756360	14.792172	-1.769888	18.000032	672.371470	670.000000
21.739429	14.679620	-1.769701	18.000032	667.255461	670.500000
21.739429	14.603543	-1.769701	18.000032	663.797418	671.000000
21.756360	14.646271	-1.769888	18.000032	665.739606	671.500000
21.760593	15.046457	-1.769888	18.000032	683.929860	672.000000
21.764826	14.961001	-1.769514	18.000032	680.045483	672.500000
21.773291	14.902640	-1.769888	18.000032	677.392738	673.000000
21.775408	14.908893	-1.769888	18.000032	677.676960	673.500000
21.777524	14.875544	-1.769888	18.000032	676.161106	674.000000
21.783873	14.901598	-1.769888	18.000032	677.345367	674.500000
21.790222	14.817184	-1.769701	18.000032	673.508360	675.000000
21.794455	14.929736	-1.769514	18.000032	678.624369	675.500000
21.798688	14.928694	-1.769701	18.000032	678.576999	676.000000
21.802920	14.860954	-1.769888	18.000032	675.497919	676.500000
21.809269	14.901598	-1.769888	18.000032	677.345367	677.000000
21.815619	14.902640	-1.769888	18.000032	677.392738	677.500000
21.824084	14.833858	-1.769701	18.000032	674.266288	678.000000
21.826200	14.969338	-1.769701	18.000032	680.424447	678.500000
21.832550	14.917230	-1.769514	18.000032	678.055924	679.000000
21.834666	14.919315	-1.769701	18.000032	678.150665	679.500000
21.838899	14.879713	-1.769888	18.000032	676.350588	680.000000
21.845248	14.929736	-1.769514	18.000032	678.624369	680.500000
21.849481	14.942242	-1.769514	18.000032	679.192815	681.000000
21.853713	14.846364	-1.770075	18.000032	674.834733	681.500000
21.860062	14.946411	-1.769888	18.000032	679.382297	682.000000
21.862179	14.913062	-1.769888	18.000032	677.866442	682.500000
21.870644	14.943284	-1.769514	18.000032	679.240185	683.000000
21.874877	14.933905	-1.769888	18.000032	678.813851	683.500000
21.879110	14.934947	-1.769888	18.000032	678.861222	684.000000
21.883342	14.912020	-1.769888	18.000032	677.819072	684.500000
21.891808	14.842196	-1.769701	18.000032	674.645251	685.000000
21.893924	14.958916	-1.769701	18.000032	679.950742	685.500000
21.900273	14.931820	-1.769888	18.000032	678.719110	686.000000
21.904506	14.967254	-1.769888	18.000032	680.329706	686.500000
21.908739	14.968296	-1.769888	18.000032	680.377076	687.000000
21.912972	14.925568	-1.769701	18.000032	678.434888	687.500000
21.919321	14.958916	-1.769888	18.000032	679.950742	688.000000
21.925670	14.896387	-1.769701	18.000032	677.108515	688.500000
21.929903	14.979759	-1.769701	18.000032	680.898151	689.000000
21.936252	14.973506	-1.769701	18.000032	680.613928	689.500000
21.938368	14.918272	-1.769888	18.000032	678.103294	690.000000
21.944717	14.972464	-1.769888	18.000032	680.566558	690.500000
21.951066	14.958916	-1.769888	18.000032	679.950742	691.000000
21.953183	14.909935	-1.769888	18.000032	677.724331	691.500000
21.959532	14.933905	-1.769514	18.000032	678.813851	692.000000
21.965881	14.997476	-1.769888	18.000032	681.703449	692.500000
21.970114	14.992265	-1.770075	18.000032	681.466597	693.000000
21.974346	14.921399	-1.769888	18.000032	678.245406	693.500000
21.980696	14.982886	-1.769888	18.000032	681.040262	694.000000
21.984928	14.976633	-1.769888	18.000032	680.756040	694.500000
21.989161	14.958916	-1.769514	18.000032	679.950742	695.000000
21.995510	15.008940	-1.769888	18.000032	682.224524	695.500000
22.001859	14.976633	-1.769888	18.000032	680.756040	696.000000
22.003976	14.945368	-1.769701	18.000032	679.334926	696.500000
22.010325	14.958916	-1.769888	18.000032	679.950742	697.000000
22.018790	15.004771	-1.769514	18.000032	682.035042	697.500000
22.018790	14.875544	-1.769701	18.000032	676.161106	698.000000
22.018790	14.810931	-1.769888	18.000032	673.224138	698.500000
22.029372	15.051668	-1.770075	18.000032	684.166712	699.000000
22.033605	14.994349	-1.769888	18.000032	681.561337	699.500000
22.039954	15.014150	-1.769888	18.000032	682.461376	700.000000
22.044187	15.036035	-1.769888	18.000032	683.456156	700.500000
22.048419	15.002687	-1.769888	18.000032	681.940301	701.000000
22.052652	15.004771	-1.769888	18.000032	682.035042	701.500000
22.061118	14.927652	-1.769701	18.000032	678.529628	702.000000
22.065350	15.019361	-1.769888	18.000032	682.698228	702.500000
22.069583	15.031867	-1.769514	18.000032	683.266674	703.000000
22.073816	14.988097	-1.769888	18.000032	681.277115	703.500000
22.080165	15.017277	-1.769888	18.000032	682.603487	704.000000
22.084398	14.992265	-1.769888	18.000032	681.466597	704.500000
22.090747	14.992265	-1.769888	18.000032	681.466597	705.000000
22.094980	14.994349	-1.769888	18.000032	681.561337	705.500000
22.099212	15.036035	-1.769701	18.000032	683.456156	706.000000
22.103445	15.014150	-1.769888	18.000032	682.461376	706.500000
22.111911	15.002687	-1.769701	18.000032	681.940301	707.000000
22.116143	15.025614	-1.769514	18.000032	682.982451	707.500000
22.120376	15.011024	-1.769701	18.000032	682.319265	708.000000
22.124609	15.008940	-1.769888	18.000032	682.224524	708.500000
22.128842	15.072511	-1.769888	18.000032	685.114121	709.000000
22.137307	15.017277	-1.769888	18.000032	682.603487	709.500000
22.139423	15.042288	-1.769701	18.000032	683.740378	710.000000
22.143656	14.975591	-1.769888	18.000032	680.708669	710.500000
22.150005	15.025614	-1.769514	18.000032	682.982451	711.000000
22.154238	15.044373	-1.769888	18.000032	683.835119	711.500000
22.162703	14.914104	-1.769888	18.000032	677.913813	712.000000
22.164820	15.078764	-1.770262	18.000032	685.398344	712.500000
22.166936	15.013108	-1.769701	18.000032	682.414006	713.000000
22.173285	15.063131	-1.769888	18.000032	684.687787	713.500000
22.179634	15.058963	-1.769888	18.000032	684.498306	714.000000
22.183867	15.058963	-1.770075	18.000032	684.498306	714.500000
22.188100	15.038120	-1.769701	18.000032	683.550896	715.000000
22.196565	14.963085	-1.769701	18.000032	680.140224	715.500000
22.198682	15.064173	-1.769701	18.000032	684.735158	716.000000
22.202915	15.034993	-1.769701	18.000032	683.408785	716.500000
22.211380	15.076679	-1.769888	18.000032	685.303603	717.000000
22.215613	15.080848	-1.769701	18.000032	685.493085	717.500000
22.219845	15.046457	-1.769888	18.000032	683.929860	718.000000
22.224078	15.014150	-1.769888	18.000032	682.461376	718.500000
22.230427	14.984970	-1.769514	18.000032	681.135003	719.000000
22.234660	15.085016	-1.769888	18.000032	685.682567	719.500000
22.238893	15.102733	-1.769888	18.000032	686.487865	720.000000
22.245242	15.046457	-1.769701	18.000032	683.929860	720.500000
22.251591	15.075637	-1.769514	18.000032	685.256233	721.000000
22.253707	15.038120	-1.769514	18.000032	683.550896	721.500000
22.260057	15.060005	-1.769888	18.000032	684.545676	722.000000
22.264289	15.072511	-1.769514	18.000032	685.114121	722.500000
22.270638	15.065216	-1.769701	18.000032	684.782528	723.000000
22.272755	15.072511	-1.769888	18.000032	685.114121	723.500000
22.281220	15.058963	-1.769701	18.000032	684.498306	724.000000
22.283337	15.088143	-1.769888	18.000032	685.824678	724.500000
22.285453	14.947453	-1.769888	18.000032	679.429667	725.000000
22.287569	14.913062	-1.769888	18.000032	677.866442	725.500000
22.298151	15.209032	-1.769514	18.000032	691.319651	726.000000
22.304500	15.116281	-1.769514	18.000032	687.103680	726.500000
22.310849	15.101691	-1.769514	18.000032	686.440494	727.000000
22.315082	15.068342	-1.769701	18.000032	684.924640	727.500000
22.321431	15.114197	-1.769888	18.000032	687.008940	728.000000
22.323548	15.126702	-1.769888	18.000032	687.577385	728.500000
22.327780	15.062089	-1.769888	18.000032	684.640417	729.000000
22.336246	15.111070	-1.769888	18.000032	686.866828	729.500000
22.338362	15.089185	-1.769888	18.000032	685.872049	730.000000
22.344711	15.108986	-1.769701	18.000032	686.772087	730.500000
22.351061	15.133998	-1.769888	18.000032	687.908978	731.000000
22.355293	15.087101	-1.769888	18.000032	685.777308	731.500000
22.359526	15.075637	-1.769888	18.000032	685.256233	732.000000
22.365875	15.008940	-1.769888	18.000032	682.224524	732.500000
22.370108	15.131913	-1.769514	18.000032	687.814237	733.000000
22.374341	15.146503	-1.769701	18.000032	688.477424	733.500000
22.382806	15.112112	-1.769888	18.000032	686.914199	734.000000
22.387039	15.130871	-1.769888	18.000032	687.766867	734.500000
22.391272	15.112112	-1.769514	18.000032	686.914199	735.000000
22.399737	15.113155	-1.769514	18.000032	686.961569	735.500000
22.399737	15.075637	-1.769514	18.000032	685.256233	736.000000
22.406086	15.150672	-1.769701	18.000032	688.666905	736.500000
22.408203	15.142335	-1.769888	18.000032	688.287942	737.000000
22.416668	15.121492	-1.769888	18.000032	687.340533	737.500000
22.420901	15.137124	-1.769888	18.000032	688.051089	738.000000
22.425133	15.117323	-1.769888	18.000032	687.151051	738.500000
22.425133	15.071469	-1.769514	18.000032	685.066751	739.000000
22.433599	15.192358	-1.769888	18.000032	690.561723	739.500000
22.439948	15.151714	-1.769701	18.000032	688.714276	740.000000
22.444181	15.142335	-1.769514	18.000032	688.287942	740.500000
22.450530	15.111070	-1.769514	18.000032	686.866828	741.000000
22.454763	15.161093	-1.769701	18.000032	689.140610	741.500000
22.458995	15.170473	-1.769701	18.000032	689.566944	742.000000
22.461112	15.088143	-1.769888	18.000032	685.824678	742.500000
22.469577	15.172557	-1.769888	18.000032	689.661685	743.000000
22.473810	15.126702	-1.769888	18.000032	687.577385	743.500000
22.480159	15.142335	-1.769888	18.000032	688.287942	744.000000
22.484392	15.150672	-1.769514	18.000032	688.666905	744.500000
22.488625	15.161093	-1.769888	18.000032	689.140610	745.000000
22.494974	15.142335	-1.769701	18.000032	688.287942	745.500000
22.494974	15.067300	-1.769888	18.000032	684.877269	746.000000
22.503439	15.192358	-1.769888	18.000032	690.561723	746.500000
22.509788	15.179852	-1.769701	18.000032	689.993278	747.000000
22.516137	15.159009	-1.769514	18.000032	689.045869	747.500000
22.518254	15.177768	-1.769888	18.000032	689.898537	748.000000
22.526719	15.159009	-1.769888	18.000032	689.045869	748.500000
22.530952	15.159009	-1.769888	18.000032	689.045869	749.000000
22.535185	15.113155	-1.769888	18.000032	686.961569	749.500000
22.539418	15.197569	-1.769701	18.000032	690.798576	750.000000
22.543650	15.202779	-1.769888	18.000032	691.035428	750.500000
22.552116	15.142335	-1.769888	18.000032	688.287942	751.000000
22.554232	15.188189	-1.769888	18.000032	690.372242	751.500000
22.558465	15.115239	-1.769888	18.000032	687.056310	752.000000
22.560581	15.025614	-1.769888	18.000032	682.982451	752.500000
22.569047	15.077721	-1.769888	18.000032	685.350974	753.000000
22.573279	15.192358	-1.769888	18.000032	690.561723	753.500000
22.577512	15.187147	-1.769888	18.000032	690.324871	754.000000
22.585978	15.161093	-1.769888	18.000032	689.140610	754.500000
22.588094	15.159009	-1.769888	18.000032	689.045869	755.000000
22.594443	15.204864	-1.769701	18.000032	691.130169	755.500000
22.602909	15.170473	-1.769514	18.000032	689.566944	756.000000
22.605025	15.209032	-1.769701	18.000032	691.319651	756.500000
22.609258	15.184021	-1.769888	18.000032	690.182760	757.000000
22.613491	15.196527	-1.769888	18.000032	690.751205	757.500000
22.619840	15.172557	-1.770075	18.000032	689.661685	758.000000
22.624072	15.227791	-1.769888	18.000032	692.172319	758.500000
22.630422	15.213201	-1.769514	18.000032	691.509133	759.000000
22.632538	15.132955	-1.769888	18.000032	687.861608	759.500000
22.641003	15.231960	-1.769701	18.000032	692.361801	760.000000
22.645236	15.209032	-1.769888	18.000032	691.319651	760.500000
22.649469	15.197569	-1.769888	18.000032	690.798576	761.000000
22.653702	15.235086	-1.769888	18.000032	692.503912	761.500000
22.660051	15.195484	-1.769701	18.000032	690.703835	762.000000
22.664283	15.204864	-1.769514	18.000032	691.130169	762.500000
22.670633	15.146503	-1.769888	18.000032	688.477424	763.000000
22.674865	15.230917	-1.769701	18.000032	692.314430	763.500000
22.679098	15.243423	-1.769888	18.000032	692.882876	764.000000
22.683331	15.210074	-1.769514	18.000032	691.367021	764.500000
22.689680	15.234044	-1.769701	18.000032	692.456542	765.000000
22.696029	15.213201	-1.769888	18.000032	691.509133	765.500000
22.698145	15.130871	-1.769888	18.000032	687.766867	766.000000
22.704495	15.154841	-1.769888	18.000032	688.856387	766.500000
22.708727	15.254887	-1.769701	18.000032	693.403951	767.000000
22.715076	15.259056	-1.769701	18.000032	693.593432	767.500000
22.717193	15.204864	-1.769701	18.000032	691.130169	768.000000
22.723542	15.219454	-1.769888	18.000032	691.793355	768.500000
22.729891	15.236128	-1.769888	18.000032	692.551282	769.000000
22.734124	15.213201	-1.769514	18.000032	691.509133	769.500000
22.740473	15.272603	-1.769888	18.000032	694.209248	770.000000
22.746822	15.214243	-1.769888	18.000032	691.556503	770.500000
22.751055	15.243423	-1.769701	18.000032	692.882876	771.000000
22.753171	15.188189	-1.769514	18.000032	690.372242	771.500000
22.761637	15.259056	-1.769888	18.000032	693.593432	772.000000
22.763753	15.263224	-1.769888	18.000032	693.782914	772.500000
22.765869	15.163178	-1.769701	18.000032	689.235351	773.000000
22.776451	15.271561	-1.769888	18.000032	694.161878	773.500000
22.780684	15.243423	-1.769888	18.000032	692.882876	774.000000
22.784917	15.262182	-1.769888	18.000032	693.735544	774.500000
22.789149	15.259056	-1.769888	18.000032	693.593432	775.000000
22.793382	15.268435	-1.769888	18.000032	694.019767	775.500000
22.799731	15.265308	-1.769514	18.000032	693.877655	776.000000
22.806080	15.192358	-1.769888	18.000032	690.561723	776.500000
22.808197	15.259056	-1.769514	18.000032	693.593432	777.000000
22.814546	15.270519	-1.769701	18.000032	694.114507	777.500000
22.823011	15.250718	-1.769701	18.000032	693.214469	778.000000
22.839942	15.267393	-1.769888	18.000032	693.972396	778.500000
22.839942	15.201737	-1.769514	18.000032	690.988058	779.000000
22.823011	15.004771	-1.769888	18.000032	682.035042	779.500000
22.839942	15.096480	-1.769888	18.000032	686.203642	780.000000
22.844175	15.359102	-1.769888	18.000032	698.140996	780.500000
22.850524	15.325753	-1.769701	18.000032	696.625141	781.000000
22.854757	15.262182	-1.769888	18.000032	693.735544	781.500000
22.861106	15.279899	-1.769701	18.000032	694.540842	782.000000
22.865339	15.239255	-1.769701	18.000032	692.693394	782.500000
22.869571	15.268435	-1.769888	18.000032	694.019767	783.000000
22.875921	15.314289	-1.769888	18.000032	696.104066	783.500000
22.880153	15.303868	-1.770075	18.000032	695.630362	784.000000
22.884386	15.292404	-1.769888	18.000032	695.109287	784.500000
22.890735	15.270519	-1.769701	18.000032	694.114507	785.000000
22.894968	15.293446	-1.769888	18.000032	695.156657	785.500000
22.899201	15.298657	-1.769888	18.000032	695.393510	786.000000
22.903433	15.214243	-1.769888	18.000032	691.556503	786.500000
22.907666	15.329922	-1.769888	18.000032	696.814623	787.000000
22.914015	15.295531	-1.769888	18.000032	695.251398	787.500000
22.920364	15.292404	-1.769888	18.000032	695.109287	788.000000
22.924597	15.275730	-1.769514	18.000032	694.351360	788.500000
22.928830	15.325753	-1.769514	18.000032	696.625141	789.000000
22.935179	15.325753	-1.769888	18.000032	696.625141	789.500000
22.937295	15.243423	-1.769888	18.000032	692.882876	790.000000
22.943644	15.292404	-1.769514	18.000032	695.109287	790.500000
22.947877	15.293446	-1.769888	18.000032	695.156657	791.000000
22.954226	15.313247	-1.769888	18.000032	696.056696	791.500000
22.960575	15.339301	-1.769701	18.000032	697.240957	792.000000
22.962692	15.292404	-1.769888	18.000032	695.109287	792.500000
22.975390	15.269477	-1.769888	18.000032	694.067137	793.000000
22.975390	15.192358	-1.769888	18.000032	690.561723	793.500000
22.979623	15.346596	-1.769701	18.000032	697.572550	794.000000
22.985972	15.359102	-1.769514	18.000032	698.140996	794.500000
22.990205	15.321585	-1.769888	18.000032	696.435660	795.000000
22.992321	15.325753	-1.769888	18.000032	696.625141	795.500000
23.000786	15.305952	-1.769888	18.000032	695.725103	796.000000
23.005019	15.314289	-1.769888	18.000032	696.104066	796.500000
23.009252	15.267393	-1.769701	18.000032	693.972396	797.000000
23.013485	15.350765	-1.769888	18.000032	697.762032	797.500000
23.019834	15.352849	-1.769888	18.000032	697.856773	798.000000
23.024067	15.304910	-1.769701	18.000032	695.677732	798.500000
23.028299	15.337217	-1.769701	18.000032	697.146216	799.000000
23.034648	15.309079	-1.769701	18.000032	695.867214	799.500000
23.036765	15.229875	-1.769888	18.000032	692.267060	800.000000
23.045230	15.397661	-1.769888	18.000032	699.893703	800.500000
23.049463	15.344512	-1.769701	18.000032	697.477810	801.000000
23.053696	15.315332	-1.769888	18.000032	696.151437	801.500000
23.060045	15.311163	-1.769701	18.000032	695.961955	802.000000
23.064278	15.369523	-1.769888	18.000032	698.614700	802.500000
23.070627	15.367439	-1.769888	18.000032	698.519960	803.000000
23.072743	15.321585	-1.769888	18.000032	696.435660	803.500000
23.079092	15.359102	-1.769701	18.000032	698.140996	804.000000
23.083325	15.294489	-1.769888	18.000032	695.204028	804.500000
23.089674	15.359102	-1.770075	18.000032	698.140996	805.000000
23.093907	15.369523	-1.769888	18.000032	698.614700	805.500000
23.100256	15.362228	-1.769888	18.000032	698.283107	806.000000
23.102372	15.270519	-1.769327	18.000032	694.114507	806.500000
23.110838	15.238213	-1.769888	18.000032	692.646023	807.000000
23.115071	15.393493	-1.769888	18.000032	699.704221	807.500000
23.119303	15.354933	-1.769514	18.000032	697.951514	808.000000
23.123536	15.365355	-1.769514	18.000032	698.425219	808.500000
23.129885	15.367439	-1.769514	18.000032	698.519960	809.000000
23.134118	15.338259	-1.769888	18.000032	697.193587	809.500000
23.138351	15.362228	-1.769888	18.000032	698.283107	810.000000
23.144700	15.311163	-1.769888	18.000032	695.961955	810.500000
23.148932	15.392451	-1.769888	18.000032	699.656850	811.000000
23.155282	15.368481	-1.769888	18.000032	698.567330	811.500000
23.159514	15.360144	-1.769514	18.000032	698.188366	812.000000
23.165863	15.377861	-1.769888	18.000032	698.993664	812.500000
23.170096	15.342428	-1.769888	18.000032	697.383069	813.000000
23.178562	15.340343	-1.769701	18.000032	697.288328	813.500000
23.178562	15.409125	-1.769701	18.000032	700.414778	814.000000
23.184911	15.371608	-1.769888	18.000032	698.709441	814.500000
23.191260	15.379945	-1.769701	18.000032	699.088405	815.000000
23.195493	15.327837	-1.769888	18.000032	696.719882	815.500000
23.199725	15.385156	-1.769888	18.000032	699.325257	816.000000
23.203958	15.400788	-1.769888	18.000032	700.035814	816.500000
23.212424	15.363271	-1.769701	18.000032	698.330478	817.000000
23.214540	15.414336	-1.769514	18.000032	700.651630	817.500000
23.218773	15.360144	-1.769701	18.000032	698.188366	818.000000
23.223005	15.398704	-1.769701	18.000032	699.941073	818.500000
23.229355	15.370566	-1.769888	18.000032	698.662071	819.000000
23.235704	15.404957	-1.770075	18.000032	700.225296	819.500000
23.246286	15.352849	-1.769888	18.000032	697.856773	820.000000
23.239936	15.296573	-1.769888	18.000032	695.298769	820.500000
23.250518	15.431010	-1.769514	18.000032	701.409557	821.000000
23.254751	15.395577	-1.769888	18.000032	699.798962	821.500000
23.258984	15.414336	-1.769888	18.000032	700.651630	822.000000
23.263217	15.433095	-1.769888	18.000032	701.504298	822.500000
23.269566	15.404957	-1.769888	18.000032	700.225296	823.000000
