*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
-11.351369	28.479165	-1.774190	2.275727	1294.507522	209.000000
-11.348194	28.462491	-1.774003	2.295746	1293.749595	209.500000
-11.342904	28.466660	-1.774003	2.316710	1293.939077	210.000000
-11.336554	28.445817	-1.774003	2.337673	1292.991668	210.500000
-11.335496	28.364529	-1.773628	2.355048	1289.296773	211.000000
-11.328089	28.279073	-1.773816	2.367324	1285.412395	211.500000
-11.322798	28.462491	-1.773816	2.393198	1293.749595	212.000000
-11.317507	28.452070	-1.773628	2.414729	1293.275891	212.500000
-11.311158	28.408299	-1.773628	2.436637	1291.286332	213.000000
-11.306925	28.416636	-1.773816	2.458545	1291.665295	213.500000
-11.302692	28.406215	-1.774003	2.479886	1291.191591	214.000000
-11.297401	28.406215	-1.774003	2.502738	1291.191591	214.500000
-11.292111	28.399962	-1.774003	2.523135	1290.907368	215.000000
-11.287878	28.387456	-1.774190	2.545798	1290.338922	215.500000
-11.282587	28.379119	-1.773441	2.567706	1289.959959	216.000000
-11.277296	28.329096	-1.773628	2.587348	1287.686177	216.500000
-11.273063	28.370782	-1.774190	2.610767	1289.580995	217.000000
-11.267772	28.358276	-1.774003	2.632675	1289.012550	217.500000
-11.263540	28.312421	-1.773628	2.653827	1286.928250	218.000000
-11.257190	28.356192	-1.774003	2.674980	1288.917809	218.500000
-11.252958	28.322843	-1.773816	2.696699	1287.401954	219.000000
-11.247667	28.316590	-1.773628	2.719362	1287.117732	219.500000
-11.243434	28.287410	-1.773628	2.739381	1285.791359	220.000000
-11.238143	28.312421	-1.773816	2.762611	1286.928250	220.500000
-11.232852	28.316590	-1.774003	2.784897	1287.117732	221.000000
-11.226503	28.245724	-1.773816	2.806616	1283.896541	221.500000
-11.222270	28.279073	-1.773628	2.829657	1285.412395	222.000000
-11.216979	28.291578	-1.773816	2.852887	1285.980841	222.500000
-11.211688	28.262398	-1.773816	2.875928	1284.654468	223.000000
-11.207456	28.258230	-1.774003	2.897458	1284.464986	223.500000
-11.201107	28.237387	-1.773628	2.920499	1283.517577	224.000000
-11.197932	28.220712	-1.773816	2.942407	1282.759650	224.500000
-11.192641	28.112329	-1.774003	2.958649	1277.833123	225.000000
-11.187350	28.229050	-1.774003	2.982824	1283.138614	225.500000
-11.183117	28.214459	-1.773628	3.005487	1282.475427	226.000000
-11.178885	28.185279	-1.773628	3.026640	1281.149055	226.500000
-11.173594	28.195701	-1.773816	3.049492	1281.622759	227.000000
-11.167245	28.158183	-1.773816	3.071211	1279.917423	227.500000
-11.161954	28.183195	-1.773628	3.094252	1281.054314	228.000000
-11.156663	28.168605	-1.774190	3.115404	1280.391127	228.500000
-11.152430	28.149846	-1.774003	3.138445	1279.538459	229.000000
-11.148197	28.145678	-1.773816	3.160353	1279.348977	229.500000
-11.143965	28.087317	-1.773816	3.181128	1276.696232	230.000000
-11.137615	28.112329	-1.774003	3.203414	1277.833123	230.500000
-11.133383	28.112329	-1.773816	3.225699	1277.833123	231.000000
-11.129150	28.078980	-1.774003	3.246663	1276.317268	231.500000
-11.122801	28.103992	-1.774003	3.267627	1277.454159	232.000000
-11.116452	28.087317	-1.773628	3.290668	1276.696232	232.500000
-11.113277	28.070643	-1.773628	3.312765	1275.938305	233.000000
-11.107986	28.039378	-1.774003	3.334484	1274.517191	233.500000
-11.102695	28.058137	-1.774003	3.357525	1275.369859	234.000000
-11.097404	28.045631	-1.773628	3.379810	1274.801414	234.500000
-11.091055	27.985186	-1.774190	3.401340	1272.053928	235.000000
-11.087881	28.014367	-1.773628	3.422493	1273.380300	235.500000
-11.082590	27.985186	-1.773628	3.444023	1272.053928	236.000000
-11.078357	28.008114	-1.773628	3.466498	1273.096078	236.500000
-11.074124	27.987271	-1.773628	3.488217	1272.148669	237.000000
-11.067775	27.978934	-1.774190	3.510502	1271.769705	237.500000
-11.063542	27.945585	-1.774003	3.532221	1270.253850	238.000000
-11.057193	27.812190	-1.773441	3.547519	1264.190433	238.500000
-11.052961	27.970596	-1.773628	3.572071	1271.390741	239.000000
-11.047670	27.949753	-1.773628	3.595490	1270.443332	239.500000
-11.042379	27.912236	-1.774190	3.617020	1268.737996	240.000000
-11.038146	27.916405	-1.774003	3.637542	1268.927478	240.500000
-11.031797	27.878887	-1.773816	3.659072	1267.222142	241.000000
-11.027564	27.868466	-1.773628	3.681358	1266.748437	241.500000
-11.023331	27.858044	-1.774190	3.700999	1266.274732	242.000000
-11.018040	27.858044	-1.773628	3.723663	1266.274732	242.500000
-11.012750	27.853876	-1.773816	3.745571	1266.085251	243.000000
-11.008517	27.803852	-1.773628	3.767478	1263.811469	243.500000
-11.002168	27.820527	-1.774003	3.790142	1264.569396	244.000000
-10.997935	27.799684	-1.773628	3.811294	1263.621987	244.500000
-10.992644	27.785094	-1.773816	3.833580	1262.958801	245.000000
-10.988411	27.799684	-1.773816	3.854355	1263.621987	245.500000
-10.983120	27.783009	-1.773628	3.876640	1262.864060	246.000000
-10.978888	27.762166	-1.773628	3.898926	1261.916651	246.500000
-10.972539	27.703806	-1.773628	3.918945	1259.263905	247.000000
-10.968306	27.745492	-1.773441	3.942364	1261.158724	247.500000
-10.963015	27.728818	-1.773628	3.963894	1260.400796	248.000000
-10.958782	27.682963	-1.773816	3.984291	1258.316496	248.500000
-10.953491	27.712143	-1.773628	4.006199	1259.642869	249.000000
-10.948200	27.674626	-1.773628	4.027352	1257.937533	249.500000
-10.942909	27.668373	-1.773816	4.050015	1257.653310	250.000000
-10.937618	27.670457	-1.773628	4.071923	1257.748051	250.500000
-10.932327	27.645446	-1.773628	4.093076	1256.611160	251.000000
-10.928095	27.637108	-1.774003	4.114228	1256.232196	251.500000
-10.921746	27.512050	-1.773628	4.130848	1250.547742	252.000000
-10.918571	27.616265	-1.773628	4.152756	1255.284787	252.500000
-10.913280	27.599591	-1.773816	4.173908	1254.526860	253.000000
-10.906931	27.599591	-1.773441	4.196572	1254.526860	253.500000
-10.903756	27.582917	-1.773628	4.217724	1253.768933	254.000000
-10.898466	27.566242	-1.774003	4.239632	1253.011006	254.500000
-10.893175	27.545399	-1.773628	4.261540	1252.063597	255.000000
-10.887884	27.482870	-1.774003	4.281181	1249.221369	255.500000
-10.883651	27.541231	-1.773816	4.305356	1251.874115	256.000000
-10.877302	27.514135	-1.773628	4.326508	1250.642483	256.500000
-10.873069	27.480786	-1.774003	4.348416	1249.126629	257.000000
-10.866720	27.487039	-1.773628	4.370324	1249.410851	257.500000
-10.862487	27.445353	-1.774003	4.391476	1247.516033	258.000000
-10.857196	27.459943	-1.773628	4.414140	1248.179219	258.500000
-10.854022	27.455774	-1.774003	4.433781	1247.989738	259.000000
-10.847673	27.437016	-1.773816	4.455689	1247.137070	259.500000
-10.843440	27.424510	-1.774190	4.477597	1246.568624	260.000000
-10.839207	27.366149	-1.773628	4.497994	1243.915879	260.500000
-10.832858	27.395330	-1.773628	4.520280	1245.242251	261.000000
-10.827567	27.386992	-1.773628	4.542566	1244.863288	261.500000
-10.824393	27.353644	-1.773441	4.563718	1243.347433	262.000000
-10.816985	27.366149	-1.773816	4.584871	1243.915879	262.500000
-10.813811	27.322379	-1.773628	4.606778	1241.926320	263.000000
-10.807462	27.311958	-1.773628	4.627175	1241.452615	263.500000
-10.803229	27.270272	-1.773628	4.648328	1239.557797	264.000000
-10.797938	27.299452	-1.773628	4.671747	1240.884170	264.500000
-10.794763	27.199405	-1.773628	4.689877	1236.336606	265.000000
-10.786298	27.082685	-1.774003	4.701209	1231.031116	265.500000
-10.783123	27.345306	-1.773628	4.725383	1242.968470	266.000000
-10.777832	27.278609	-1.773628	4.749558	1239.936761	266.500000
-10.772541	27.261934	-1.773628	4.774487	1239.178833	267.000000
-10.767251	27.230670	-1.773816	4.796395	1237.757720	267.500000
-10.761960	27.205658	-1.774003	4.819814	1236.620829	268.000000
-10.757727	27.180647	-1.773816	4.842855	1235.483938	268.500000
-10.752436	27.111865	-1.773628	4.863252	1232.357488	269.000000
-10.747145	27.166057	-1.773816	4.887049	1234.820752	269.500000
-10.741854	27.151466	-1.774003	4.909712	1234.157565	270.000000
-10.737621	27.122286	-1.773816	4.932375	1232.831193	270.500000
-10.733389	27.120202	-1.773628	4.952772	1232.736452	271.000000
-10.727039	27.082685	-1.773816	4.974680	1231.031116	271.500000
-10.722807	27.078516	-1.773816	4.997721	1230.841634	272.000000
-10.718574	27.045167	-1.774003	5.016230	1229.325779	272.500000
-10.712225	27.078516	-1.774003	5.041160	1230.841634	273.000000
-10.707992	27.066010	-1.773816	5.062690	1230.273188	273.500000
-10.703759	27.005565	-1.773816	5.084220	1227.525702	274.000000
-10.697410	27.011818	-1.773628	5.107639	1227.809925	274.500000
-10.693178	26.997228	-1.774003	5.129169	1227.146738	275.000000
-10.687887	26.982638	-1.773816	5.151455	1226.483552	275.500000
-10.682596	26.980554	-1.773816	5.172607	1226.388811	276.000000
-10.678363	26.959711	-1.774003	5.194515	1225.441402	276.500000
-10.672014	26.936784	-1.774003	5.216423	1224.399252	277.000000
-10.667781	26.884676	-1.774003	5.236820	1222.030730	277.500000
-10.662490	26.926362	-1.773628	5.259861	1223.925548	278.000000
-10.657199	26.911772	-1.774190	5.281014	1223.262361	278.500000
-10.650850	26.811726	-1.773816	5.299900	1218.714798	279.000000
-10.648734	26.895098	-1.773816	5.321430	1222.504434	279.500000
-10.642385	26.851327	-1.773628	5.343338	1220.514875	280.000000
-10.638152	26.849243	-1.773628	5.364868	1220.420134	280.500000
-10.632861	26.845074	-1.773628	5.386776	1220.230652	281.000000
-10.628628	26.820063	-1.773628	5.409817	1219.093761	281.500000
-10.622279	26.811726	-1.773628	5.432480	1218.714798	282.000000
-10.620163	26.724185	-1.773628	5.452500	1214.735680	282.500000
-10.612755	26.765871	-1.774003	5.475163	1216.630498	283.000000
-10.608523	26.765871	-1.774003	5.498204	1216.630498	283.500000
-10.602174	26.740859	-1.773816	5.520112	1215.493607	284.000000
-10.597941	26.724185	-1.773628	5.541265	1214.735680	284.500000
-10.592650	26.711679	-1.773816	5.563172	1214.167234	285.000000
-10.587359	26.678330	-1.774003	5.585080	1212.651380	285.500000
-10.583126	26.599127	-1.773628	5.603589	1209.051226	286.000000
-10.577835	26.680415	-1.774003	5.628896	1212.746121	286.500000
-10.573603	26.661656	-1.773816	5.650804	1211.893453	287.000000
-10.566195	26.624139	-1.773628	5.671957	1210.188116	287.500000
-10.563021	26.622054	-1.773816	5.694998	1210.093375	288.000000
-10.557730	26.582453	-1.773628	5.716528	1208.293298	288.500000
-10.552439	26.597043	-1.773628	5.739191	1208.956485	289.000000
-10.548206	26.582453	-1.773816	5.760344	1208.293298	289.500000
-10.542915	26.557441	-1.774003	5.781874	1207.156407	290.000000
-10.537624	26.553272	-1.774003	5.804160	1206.966926	290.500000
-10.532333	26.492828	-1.774003	5.825312	1204.219439	291.000000
-10.528101	26.511586	-1.773628	5.847975	1205.072107	291.500000
-10.522810	26.507418	-1.774003	5.869883	1204.882626	292.000000
-10.515402	26.380275	-1.774003	5.887259	1199.103430	292.500000
-10.511170	26.515755	-1.774003	5.909166	1205.261589	293.000000
-10.509053	26.465732	-1.773628	5.931830	1202.987808	293.500000
-10.502704	26.436552	-1.774003	5.954871	1201.661435	294.000000
-10.498471	26.411540	-1.773628	5.976401	1200.524544	294.500000
-10.493180	26.407371	-1.773441	5.999065	1200.335062	295.000000
-10.487890	26.390697	-1.774003	6.020972	1199.577135	295.500000
-10.483657	26.323999	-1.773628	6.041747	1196.545426	296.000000
-10.477308	26.353180	-1.773628	6.064033	1197.871799	296.500000
-10.473075	26.323999	-1.773628	6.085563	1196.545426	297.000000
-10.467784	26.344842	-1.774003	6.108604	1197.492835	297.500000
-10.463551	26.315662	-1.773628	6.129379	1196.166462	298.000000
-10.456144	26.294819	-1.774003	6.151664	1195.219053	298.500000
-10.451911	26.290651	-1.773628	6.173572	1195.029571	299.000000
-10.447678	26.194773	-1.773628	6.193214	1190.671490	299.500000
-10.443446	26.267723	-1.774003	6.216633	1193.987422	300.000000
-10.438155	26.253133	-1.774190	6.239296	1193.324235	300.500000
-10.433922	26.219784	-1.774003	6.261960	1191.808381	301.000000
-10.427573	26.213531	-1.773816	6.283867	1191.524158	301.500000
-10.422282	26.165593	-1.773816	6.306153	1189.345117	302.000000
-10.418049	26.163508	-1.773628	6.328439	1189.250376	302.500000
-10.413817	26.163508	-1.774003	6.349213	1189.250376	303.000000
-10.408526	26.144750	-1.773628	6.372255	1188.397708	303.500000
-10.403235	26.130159	-1.773628	6.394918	1187.734522	304.000000
-10.399002	26.082221	-1.773628	6.416070	1185.555481	304.500000
-10.392653	26.078052	-1.773816	6.438734	1185.365999	305.000000
-10.388420	26.073883	-1.774003	6.460264	1185.176517	305.500000
-10.384187	26.000933	-1.773628	6.481039	1181.860586	306.000000
-10.377838	26.063462	-1.774003	6.501058	1184.702813	306.500000
-10.371489	26.044703	-1.773628	6.523344	1183.850145	307.000000
-10.367256	26.019692	-1.774003	6.546007	1182.713254	307.500000
-10.363024	25.961331	-1.773628	6.567160	1180.060508	308.000000
-10.358791	25.994680	-1.773441	6.591334	1181.576363	308.500000
-10.352442	25.967584	-1.773816	6.613242	1180.344731	309.000000
-10.349267	25.911308	-1.774003	6.635150	1177.786727	309.500000
-10.341860	25.940488	-1.773816	6.657813	1179.113099	310.000000
-10.338685	25.902971	-1.773816	6.678965	1177.407763	310.500000
-10.333394	25.911308	-1.773628	6.702384	1177.786727	311.000000
-10.328103	25.902971	-1.773816	6.724292	1177.407763	311.500000
-10.323871	25.869622	-1.773628	6.746956	1175.891909	312.000000
-10.318580	25.861285	-1.773628	6.769619	1175.512945	312.500000
-10.312231	25.761238	-1.773628	6.788505	1170.965381	313.000000
-10.307998	25.823767	-1.774003	6.811924	1173.807609	313.500000
-10.303765	25.819599	-1.773441	6.834587	1173.618127	314.000000
-10.298474	25.782081	-1.773628	6.857251	1171.912791	314.500000
-10.293183	25.773744	-1.774003	6.878403	1171.533827	315.000000
-10.288951	25.748733	-1.773628	6.901066	1170.396936	315.500000
-10.282601	25.729974	-1.773628	6.923352	1169.544268	316.000000
-10.278369	25.669529	-1.773816	6.943371	1166.796782	316.500000
-10.274136	25.711215	-1.773628	6.967546	1168.691600	317.000000
-10.267787	25.688288	-1.773628	6.990209	1167.649450	317.500000
-10.263554	25.644518	-1.773441	7.012117	1165.659891	318.000000
-10.258263	25.644518	-1.773628	7.035536	1165.659891	318.500000
-10.252972	25.611169	-1.774003	7.056688	1164.144036	319.000000
-10.250856	25.494448	-1.773628	7.073308	1158.838546	319.500000
-10.244507	25.600747	-1.773628	7.090683	1163.670332	320.000000
-10.238158	25.621590	-1.773628	7.114858	1164.617741	320.500000
-10.233925	25.602832	-1.773628	7.138276	1163.765073	321.000000
-10.227576	25.527797	-1.773628	7.160184	1160.354400	321.500000
-10.223343	25.536134	-1.773628	7.184358	1160.733364	322.000000
-10.218052	25.527797	-1.773628	7.206644	1160.354400	322.500000
-10.213819	25.490279	-1.774003	7.229685	1158.649064	323.000000
-10.208529	25.494448	-1.773816	7.250838	1158.838546	323.500000
-10.204296	25.463184	-1.774190	7.274257	1157.417432	324.000000
-10.197947	25.444425	-1.773628	7.296164	1156.564764	324.500000
-10.193714	25.423582	-1.774003	7.319583	1155.617355	325.000000
-10.187365	25.419413	-1.773628	7.342247	1155.427873	325.500000
-10.183132	25.402739	-1.773441	7.365288	1154.669946	326.000000
-10.176783	25.311030	-1.773816	7.386062	1150.501346	326.500000
-10.172550	25.369390	-1.773441	7.409104	1153.154091	327.000000
-10.168317	25.348547	-1.774003	7.431389	1152.206682	327.500000
-10.163026	25.329788	-1.773628	7.455563	1151.354014	328.000000
-10.158794	25.323535	-1.773628	7.477471	1151.069791	328.500000
-10.153503	25.286018	-1.773628	7.500890	1149.364455	329.000000
-10.148212	25.273512	-1.773628	7.522798	1148.796010	329.500000
-10.142921	25.202646	-1.773628	7.543951	1145.574819	330.000000
-10.138688	25.261006	-1.773816	7.568125	1148.227564	330.500000
-10.133397	25.229742	-1.773816	7.590788	1146.806451	331.000000
-10.129165	25.198477	-1.774003	7.613829	1145.385337	331.500000
-10.122815	25.194309	-1.773628	7.636493	1145.195855	332.000000
-10.117525	25.152623	-1.774003	7.658778	1143.301037	332.500000
-10.114350	25.117190	-1.773816	7.682197	1141.690442	333.000000
-10.109059	25.115105	-1.773816	7.699572	1141.595701	333.500000
-10.102710	25.127611	-1.773816	7.723747	1142.164146	334.000000
-10.097419	25.119274	-1.773816	7.747165	1141.785183	334.500000
-10.094244	25.052576	-1.774003	7.768696	1138.753474	335.000000
-10.087895	25.060914	-1.773816	7.791359	1139.132437	335.500000
-10.083663	25.044239	-1.773628	7.814022	1138.374510	336.000000
-10.079430	25.027565	-1.773628	7.837063	1137.616583	336.500000
-10.073081	25.010890	-1.773628	7.858971	1136.858655	337.000000
-10.068848	24.990047	-1.773441	7.881635	1135.911246	337.500000
-10.063557	24.977542	-1.773628	7.903543	1135.342801	338.000000
-10.058266	24.915013	-1.774003	7.924695	1132.500574	338.500000
-10.052975	24.950446	-1.773628	7.949625	1134.111169	339.000000
-10.047684	24.923350	-1.773816	7.972288	1132.879537	339.500000
-10.041335	24.848315	-1.773628	7.993441	1129.468865	340.000000
-10.038161	24.896254	-1.774003	8.015349	1131.647906	340.500000
-10.032870	24.846231	-1.773628	8.038012	1129.374124	341.000000
-10.028637	24.852484	-1.773628	8.061431	1129.658347	341.500000
-10.023346	24.844146	-1.773816	8.084850	1129.279383	342.000000
-10.018055	24.812882	-1.773628	8.107513	1127.858269	342.500000
-10.012764	24.794123	-1.773628	8.130932	1127.005601	343.000000
-10.007473	24.717004	-1.773628	8.151706	1123.500188	343.500000
-10.002182	24.752437	-1.774190	8.175125	1125.110783	344.000000
-9.999008	24.748269	-1.773441	8.198922	1124.921301	344.500000
-9.993717	24.712836	-1.773816	8.221585	1123.310706	345.000000
-9.988426	24.704498	-1.773816	8.244249	1122.931742	345.500000
-9.984193	24.669065	-1.773628	8.266156	1121.321147	346.000000
-9.978902	24.614873	-1.773628	8.287309	1118.857883	346.500000
-9.973611	24.533586	-1.773254	8.302418	1115.162988	347.000000
-9.968320	24.662812	-1.773816	8.329614	1121.036924	347.500000
-9.964088	24.623211	-1.773628	8.353788	1119.236847	348.000000
-9.956680	24.577356	-1.773441	8.377207	1117.152547	348.500000
-9.953506	24.560682	-1.773441	8.399870	1116.394620	349.000000
-9.948215	24.518996	-1.773628	8.422534	1114.499802	349.500000
-9.941866	24.527333	-1.773628	8.446708	1114.878765	350.000000
-9.937633	24.510658	-1.774003	8.467860	1114.120838	350.500000
-9.933400	24.493984	-1.773628	8.490524	1113.362911	351.000000
-9.928109	24.468972	-1.773628	8.514698	1112.226020	351.500000
-9.922818	24.416865	-1.773628	8.535851	1109.857497	352.000000
-9.917527	24.423118	-1.773628	8.559269	1110.141720	352.500000
-9.913295	24.412696	-1.774003	8.582688	1109.668016	353.000000
-9.905887	24.339746	-1.773628	8.604218	1106.352084	353.500000
-9.903771	24.387685	-1.773628	8.625749	1108.531125	354.000000
-9.899538	24.345999	-1.773628	8.648412	1106.636307	354.500000
-9.893189	24.331409	-1.774003	8.671831	1105.973120	355.000000
-9.888956	24.300144	-1.774003	8.692983	1104.552007	355.500000
-9.882607	24.310566	-1.774003	8.718668	1105.025711	356.000000
-9.878375	24.270964	-1.773816	8.742087	1103.225634	356.500000
-9.875200	24.200098	-1.773628	8.763240	1100.004443	357.000000
-9.867793	24.233447	-1.773628	8.787036	1101.520298	357.500000
-9.863560	24.210519	-1.773816	8.810077	1100.478148	358.000000
-9.858269	24.200098	-1.773628	8.835007	1100.004443	358.500000
-9.852978	24.170918	-1.773628	8.856537	1098.678071	359.000000
-9.848745	24.154243	-1.773816	8.879200	1097.920143	359.500000
-9.843454	24.122979	-1.773628	8.902242	1096.499030	360.000000
-9.838164	24.010426	-1.773441	8.918861	1091.383021	360.500000
-9.832873	24.122979	-1.773816	8.945302	1096.499030	361.000000
-9.829698	24.079208	-1.773628	8.967965	1094.509471	361.500000
-9.823349	24.047944	-1.773628	8.991384	1093.088357	362.000000
-9.818058	24.043775	-1.773816	9.013670	1092.898875	362.500000
-9.812767	23.993752	-1.773816	9.036711	1090.625094	363.000000
-9.809592	23.977078	-1.773628	9.060885	1089.867166	363.500000
-9.803243	23.977078	-1.773628	9.082038	1089.867166	364.000000
-9.799011	23.956235	-1.773628	9.106212	1088.919757	364.500000
-9.792662	23.952066	-1.773628	9.130764	1088.730275	365.000000
-9.787371	23.877031	-1.773628	9.153049	1085.319603	365.500000
-9.784196	23.877031	-1.773816	9.175713	1085.319603	366.000000
-9.778905	23.860357	-1.773628	9.199132	1084.561676	366.500000
-9.774672	23.822839	-1.773816	9.222550	1082.856339	367.000000
-9.768323	23.843682	-1.773441	9.242947	1083.803748	367.500000
-9.764091	23.810334	-1.773628	9.267122	1082.287894	368.000000
-9.758800	23.787406	-1.773628	9.290163	1081.245744	368.500000
-9.753509	23.722793	-1.773628	9.312448	1078.308776	369.000000
-9.748218	23.754058	-1.773628	9.338134	1079.729889	369.500000
-9.742927	23.731130	-1.773816	9.360797	1078.687739	370.000000
-9.736578	23.666517	-1.774003	9.383083	1075.750771	370.500000
-9.732345	23.687360	-1.773628	9.406501	1076.698180	371.000000
-9.729170	23.626915	-1.773628	9.429543	1073.950694	371.500000
-9.722821	23.643590	-1.773816	9.453339	1074.708621	372.000000
-9.717530	23.620662	-1.773628	9.477136	1073.666471	372.500000
-9.713298	23.585229	-1.773628	9.499044	1072.055876	373.000000
-9.711181	23.460171	-1.773628	9.516796	1066.371422	373.500000
-9.702716	23.385136	-1.773628	9.530017	1062.960749	374.000000
-9.698483	23.585229	-1.773628	9.557968	1072.055876	374.500000
-9.694250	23.547712	-1.773628	9.584031	1070.350540	375.000000
-9.687901	23.493520	-1.773816	9.608961	1067.887276	375.500000
-9.682610	23.485183	-1.773628	9.633513	1067.508313	376.000000
-9.679436	23.420570	-1.773628	9.656554	1064.571345	376.500000
-9.674145	23.414317	-1.773628	9.679595	1064.287122	377.000000
-9.668854	23.370546	-1.773254	9.701125	1062.297563	377.500000
-9.663563	23.380968	-1.773816	9.725677	1062.771267	378.000000
-9.658272	23.355956	-1.774003	9.749096	1061.634376	378.500000
-9.651923	23.312186	-1.773816	9.771382	1059.644817	379.000000
-9.647690	23.310102	-1.773628	9.795178	1059.550077	379.500000
-9.643457	23.262163	-1.773816	9.817086	1057.371036	380.000000
-9.638166	23.268416	-1.773628	9.842016	1057.655258	380.500000
-9.632876	23.276753	-1.774003	9.863924	1058.034222	381.000000
-9.629701	23.226730	-1.773816	9.887343	1055.760440	381.500000
-9.623352	23.210055	-1.773628	9.912272	1055.002513	382.000000
-9.618061	23.135020	-1.773628	9.933425	1051.591840	382.500000
-9.613828	23.145442	-1.773628	9.957599	1052.065545	383.000000
-9.608537	23.143358	-1.773628	9.981018	1051.970804	383.500000
-9.604304	23.089166	-1.773816	10.004437	1049.507541	384.000000
-9.599014	23.110009	-1.773816	10.026722	1050.454950	384.500000
-9.593723	23.059986	-1.774003	10.050141	1048.181168	385.000000
-9.588432	23.047480	-1.774003	10.075826	1047.612722	385.500000
-9.583141	23.028721	-1.773254	10.099623	1046.760054	386.000000
-9.578908	22.993288	-1.773628	10.122664	1045.149459	386.500000
-9.573617	22.993288	-1.774003	10.146460	1045.149459	387.000000
-9.567268	22.859893	-1.773441	10.163836	1039.086041	387.500000
-9.563035	22.932843	-1.773628	10.188765	1042.401973	388.000000
-9.558803	22.916169	-1.773628	10.212940	1041.644045	388.500000
-9.553512	22.884905	-1.773628	10.236358	1040.222932	389.000000
-9.549279	22.849471	-1.773628	10.259777	1038.612336	389.500000
-9.543988	22.843219	-1.773628	10.284329	1038.328114	390.000000
-9.538697	22.801533	-1.773628	10.307370	1036.433296	390.500000
-9.533406	22.730666	-1.773628	10.327767	1033.212105	391.000000
-9.528115	22.782774	-1.773254	10.353830	1035.580627	391.500000
-9.523882	22.747341	-1.773816	10.378382	1033.970032	392.000000
-9.516475	22.711908	-1.773628	10.401801	1032.359437	392.500000
-9.513301	22.709823	-1.774003	10.424464	1032.264696	393.000000
-9.508010	22.647294	-1.773628	10.448639	1029.422469	393.500000
-9.503777	22.647294	-1.773816	10.473190	1029.422469	394.000000
-9.498486	22.643126	-1.773628	10.495476	1029.232987	394.500000
-9.493195	22.601440	-1.773628	10.519650	1027.338169	395.000000
-9.488962	22.584765	-1.773628	10.543825	1026.580241	395.500000
-9.484730	22.518068	-1.773628	10.566488	1023.548532	396.000000
-9.480497	22.518068	-1.773628	10.590662	1023.548532	396.500000
-9.473089	22.509731	-1.773628	10.614837	1023.169569	397.000000
-9.469915	22.472213	-1.773628	10.639011	1021.464233	397.500000
-9.463566	22.461792	-1.773628	10.662052	1020.990528	398.000000
-9.457217	22.443033	-1.773441	10.686604	1020.137860	398.500000
-9.452984	22.393010	-1.773628	10.710778	1017.864078	399.000000
-9.448751	22.334649	-1.774003	10.734197	1015.211333	399.500000
-9.443460	22.361745	-1.773628	10.759127	1016.442965	400.000000
-9.439228	22.330481	-1.773628	10.783301	1015.021851	400.500000
-9.438169	22.197086	-1.773628	10.801054	1008.958433	401.000000
-9.428646	22.317975	-1.773628	10.827117	1014.453406	401.500000
-9.423355	22.245024	-1.773628	10.852046	1011.137474	402.000000
-9.419122	22.234603	-1.773628	10.877732	1010.663769	402.500000
-9.412773	22.209591	-1.773628	10.901150	1009.526878	403.000000
-9.409598	22.176243	-1.773441	10.924947	1008.011024	403.500000
-9.404307	22.153315	-1.773816	10.950254	1006.968874	404.000000
-9.397958	22.069943	-1.774003	10.971407	1003.179238	404.500000
-9.393726	22.101208	-1.773628	10.995581	1004.600351	405.000000
-9.388435	22.086618	-1.774003	11.021644	1003.937165	405.500000
-9.381027	22.047016	-1.773628	11.046951	1002.137088	406.000000
-9.378911	22.034510	-1.773628	11.070748	1001.568642	406.500000
-9.374678	21.976150	-1.773628	11.095300	998.915897	407.000000
-9.368329	21.959475	-1.774003	11.120230	998.157970	407.500000
-9.364096	21.921958	-1.773816	11.141382	996.452633	408.000000
-9.357747	21.924042	-1.773628	11.167823	996.547374	408.500000
-9.353515	21.888609	-1.773628	11.192375	994.936779	409.000000
-9.349282	21.832333	-1.773816	11.217682	992.378775	409.500000
-9.343991	21.828164	-1.774003	11.241856	992.189293	410.000000
-9.338700	21.780226	-1.773628	11.264142	990.010252	410.500000
-9.334467	21.786478	-1.773628	11.290205	990.294475	411.000000
-9.328118	21.765635	-1.773628	11.312868	989.347066	411.500000
-9.323885	21.742708	-1.773441	11.338931	988.304916	412.000000
-9.318594	21.701022	-1.773628	11.363483	986.410097	412.500000
-9.313303	21.642662	-1.773628	11.386146	983.757352	413.000000
-9.308012	21.650999	-1.773628	11.412587	984.136316	413.500000
-9.302722	21.623903	-1.773628	11.436761	982.904684	414.000000
-9.300605	21.519688	-1.773628	11.457914	978.167639	414.500000
-9.294256	21.603060	-1.773628	11.480577	981.957275	415.000000
-9.288965	21.536362	-1.774190	11.506262	978.925566	415.500000
-9.283674	21.515519	-1.773628	11.531947	977.978157	416.000000
-9.279442	21.509267	-1.773816	11.556122	977.693934	416.500000
-9.275209	21.459243	-1.773628	11.580674	975.420152	417.000000
-9.267801	21.446738	-1.773628	11.605981	974.851707	417.500000
-9.262511	21.375871	-1.773254	11.629022	971.630516	418.000000
-9.259336	21.375871	-1.773816	11.653952	971.630516	418.500000
-9.254045	21.352944	-1.773628	11.680015	970.588366	419.000000
-9.248754	21.315427	-1.773628	11.704944	968.883030	419.500000
-9.243463	21.300837	-1.773628	11.729496	968.219844	420.000000
